日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220831,6444,サンデン,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6445,ジャノメ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6448,ブラザー工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220831,6454,マックス,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6455,モリタホールディングス,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
20220831,6457,グローリー,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6458,新晃工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6459,大和冷機工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6460,セガサミーホールディングス,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6461,日本ピストンリング,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6462,リケン,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6463,ＴＰＲ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6464,ツバキ・ナカシマ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6465,ホシザキ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6466,ＴＶＥ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6467,ニチダイ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6469,放電精密加工研究所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6470,大豊工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6471,日本精工,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6472,ＮＴＮ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6473,ジェイテクト,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6474,不二越,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6479,ミネベアミツミ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220831,6480,日本トムソン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6481,ＴＨＫ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6482,ユーシン精機,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6484,ＫＶＫ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6485,前澤給装工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6486,イーグル工業,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6488,ヨシタケ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6489,前澤工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6490,日本ピラー工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6492,岡野バルブ製造,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6493,ＮＩＴＴＡＮ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20220831,6494,ＮＦＫホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6495,宮入バルブ製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6496,中北製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6497,ハマイ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6498,キッツ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6501,日立製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20220831,6502,東芝,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20220831,6503,三菱電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20220831,6504,富士電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220831,6505,東洋電機製造,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20220831,6506,安川電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220831,6507,シンフォニアテクノロジー,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6508,明電舎,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6513,オリジン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20220831,6516,山洋電気,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6517,デンヨー,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20220831,6518,三相電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6521,オキサイド,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6522,アスタリスク,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6523,ＰＨＣホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20220831,6524,湖北工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6532,ベイカレント・コンサルティング,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220831,6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6535,アイモバイル,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6537,ＷＡＳＨハウス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6538,キャリアインデックス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6539,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6540,船場,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6542,ＦＣホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6543,日宣,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6544,ジャパンエレベーターサービスホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6545,インターネットインフィニティー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6546,フルテック,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6547,グリーンズ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6548,旅工房,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6549,ディーエムソリューションズ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6550,Ｕｎｉｐｏｓ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6551,ツナググループ・ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6552,ＧａｍｅＷｉｔｈ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6554,エスユーエス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6556,ウェルビー,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6557,ＡＩＡＩグループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6558,クックビズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6560,エル・ティー・エス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6562,ジーニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6563,みらいワークス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6564,ミダックホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6565,ＡＢホテル,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6566,要興業,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6567,ＳＥＲＩＯホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6568,神戸天然物化学,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6569,日総工産,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6570,共和コーポレーション,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6571,キュービーネットホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6572,ＲＰＡホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6573,アジャイルメディア・ネットワーク,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6574,コンヴァノ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6576,揚工舎,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6577,ベストワンドットコム,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6578,エヌリンクス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6579,ログリー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6580,ライトアップ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6584,三櫻工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
20220831,6586,マキタ,プライム（内国株式）,3600,機械,8,機械 ,2,TOPIX Large70
20220831,6588,東芝テック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6590,芝浦メカトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6592,マブチモーター,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220831,6594,日本電産,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20220831,6596,筑波精工,PRO Market,3650,電気機器,9,電機・精密 ,-,-
20220831,6597,ＨＰＣシステムズ,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6599,エブレン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6612,バルミューダ,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6613,ＱＤレーザ,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6614,シキノハイテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20220831,6615,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20220831,6616,トレックス・セミコンダクター,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6617,東光高岳,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
